date,o3,no2,pm25 - day 1,pm10 - day 1,o3 - day 1,no2 - day 1,temp - day 1,humidity - day 1,visibility - day 1,solarradiation - day 1,precip - day 1,windspeed - day 1,winddir - day 1,pm25 - day 2,pm10 - day 2,o3 - day 2,no2 - day 2,temp - day 2,humidity - day 2,visibility - day 2,solarradiation - day 2,precip - day 2,windspeed - day 2,winddir - day 2,pm25 - day 3,pm10 - day 3,o3 - day 3,no2 - day 3,temp - day 3,humidity - day 3,visibility - day 3,solarradiation - day 3,precip - day 3,windspeed - day 3,winddir - day 3,o3 + day 1,no2 + day 1,o3 + day 2,no2 + day 2
06/08/2015,40.0,9.0,22.0,20.0,37.0,10.0,19.1,63.7,27.0,283.3,0.0,17.3,160.8,13.0,19.0,47.0,7.0,18.8,75.3,27.9,209.8,0.1,25.6,272.7,30.0,13.0,31.0,6.0,22.1,59.9,37.5,300.6,0.0,21.6,188.1,27.0,8.0,23.0,8.0
05/08/2015,37.0,10.0,13.0,19.0,47.0,7.0,18.8,75.3,27.9,209.8,0.1,25.6,272.7,30.0,13.0,31.0,6.0,22.1,59.9,37.5,300.6,0.0,21.6,188.1,54.0,20.0,59.0,7.0,18.4,60.5,25.9,293.8,0.0,14.4,142.1,40.0,9.0,27.0,8.0
04/08/2015,47.0,7.0,30.0,13.0,31.0,6.0,22.1,59.9,37.5,300.6,0.0,21.6,188.1,54.0,20.0,59.0,7.0,18.4,60.5,25.9,293.8,0.0,14.4,142.1,20.0,20.0,60.0,10.0,16.3,61.4,35.0,266.2,0.0,12.2,23.5,37.0,10.0,40.0,9.0
03/08/2015,31.0,6.0,54.0,20.0,59.0,7.0,18.4,60.5,25.9,293.8,0.0,14.4,142.1,20.0,20.0,60.0,10.0,16.3,61.4,35.0,266.2,0.0,12.2,23.5,14.0,13.0,46.0,5.0,14.3,68.0,31.6,317.2,0.0,10.8,50.7,47.0,7.0,37.0,10.0
02/08/2015,59.0,7.0,20.0,20.0,60.0,10.0,16.3,61.4,35.0,266.2,0.0,12.2,23.5,14.0,13.0,46.0,5.0,14.3,68.0,31.6,317.2,0.0,10.8,50.7,12.0,10.0,33.0,5.0,13.6,78.5,33.7,186.0,0.9,18.0,288.5,31.0,6.0,47.0,7.0
01/08/2015,60.0,10.0,14.0,13.0,46.0,5.0,14.3,68.0,31.6,317.2,0.0,10.8,50.7,12.0,10.0,33.0,5.0,13.6,78.5,33.7,186.0,0.9,18.0,288.5,9.0,13.0,25.0,4.0,14.3,76.1,36.0,249.2,4.6,33.8,256.5,59.0,7.0,31.0,6.0
31/07/2015,46.0,5.0,12.0,10.0,33.0,5.0,13.6,78.5,33.7,186.0,0.9,18.0,288.5,9.0,13.0,25.0,4.0,14.3,76.1,36.0,249.2,4.6,33.8,256.5,13.0,10.0,27.0,3.0,15.7,78.1,16.6,257.7,10.3,37.1,240.5,60.0,10.0,59.0,7.0
30/07/2015,33.0,5.0,9.0,13.0,25.0,4.0,14.3,76.1,36.0,249.2,4.6,33.8,256.5,13.0,10.0,27.0,3.0,15.7,78.1,16.6,257.7,10.3,37.1,240.5,12.0,17.0,27.0,4.0,16.6,83.8,17.9,224.5,13.6,38.2,231.9,46.0,5.0,60.0,10.0
29/07/2015,25.0,4.0,13.0,10.0,27.0,3.0,15.7,78.1,16.6,257.7,10.3,37.1,240.5,12.0,17.0,27.0,4.0,16.6,83.8,17.9,224.5,13.6,38.2,231.9,19.0,13.0,27.0,3.0,14.8,77.6,24.5,226.3,0.6,23.4,197.8,33.0,5.0,46.0,5.0
28/07/2015,27.0,3.0,12.0,17.0,27.0,4.0,16.6,83.8,17.9,224.5,13.6,38.2,231.9,19.0,13.0,27.0,3.0,14.8,77.6,24.5,226.3,0.6,23.4,197.8,32.0,14.0,30.0,4.0,15.5,85.9,12.6,141.4,15.0,56.5,256.4,25.0,4.0,33.0,5.0
27/07/2015,27.0,4.0,19.0,13.0,27.0,3.0,14.8,77.6,24.5,226.3,0.6,23.4,197.8,32.0,14.0,30.0,4.0,15.5,85.9,12.6,141.4,15.0,56.5,256.4,39.0,15.0,29.0,2.0,19.2,66.7,27.8,245.4,1.1,19.4,109.2,27.0,3.0,25.0,4.0
26/07/2015,27.0,3.0,32.0,14.0,30.0,4.0,15.5,85.9,12.6,141.4,15.0,56.5,256.4,39.0,15.0,29.0,2.0,19.2,66.7,27.8,245.4,1.1,19.4,109.2,17.0,14.0,38.0,8.0,18.2,67.2,35.4,242.6,0.0,14.4,279.9,27.0,4.0,27.0,3.0
25/07/2015,30.0,4.0,39.0,15.0,29.0,2.0,19.2,66.7,27.8,245.4,1.1,19.4,109.2,17.0,14.0,38.0,8.0,18.2,67.2,35.4,242.6,0.0,14.4,279.9,10.0,10.0,31.0,3.0,19.7,68.3,32.9,320.2,0.0,23.4,255.7,27.0,3.0,27.0,4.0
24/07/2015,29.0,2.0,17.0,14.0,38.0,8.0,18.2,67.2,35.4,242.6,0.0,14.4,279.9,10.0,10.0,31.0,3.0,19.7,68.3,32.9,320.2,0.0,23.4,255.7,7.0,15.0,29.0,5.0,21.4,72.3,38.0,316.1,0.3,22.7,242.5,30.0,4.0,27.0,3.0
23/07/2015,38.0,8.0,10.0,10.0,31.0,3.0,19.7,68.3,32.9,320.2,0.0,23.4,255.7,7.0,15.0,29.0,5.0,21.4,72.3,38.0,316.1,0.3,22.7,242.5,21.0,10.0,28.0,4.0,18.0,86.3,20.9,164.9,0.5,16.9,211.6,29.0,2.0,30.0,4.0
22/07/2015,31.0,3.0,7.0,15.0,29.0,5.0,21.4,72.3,38.0,316.1,0.3,22.7,242.5,21.0,10.0,28.0,4.0,18.0,86.3,20.9,164.9,0.5,16.9,211.6,29.0,15.0,18.0,9.0,17.2,78.8,29.6,202.2,7.0,27.7,238.2,38.0,8.0,29.0,2.0
21/07/2015,29.0,5.0,21.0,10.0,28.0,4.0,18.0,86.3,20.9,164.9,0.5,16.9,211.6,29.0,15.0,18.0,9.0,17.2,78.8,29.6,202.2,7.0,27.7,238.2,27.0,11.0,30.0,4.0,19.1,68.5,27.8,312.9,0.7,19.8,261.5,31.0,3.0,38.0,8.0
20/07/2015,28.0,4.0,29.0,15.0,18.0,9.0,17.2,78.8,29.6,202.2,7.0,27.7,238.2,27.0,11.0,30.0,4.0,19.1,68.5,27.8,312.9,0.7,19.8,261.5,30.0,13.0,34.0,4.0,22.6,67.8,31.3,324.7,0.3,33.1,220.2,29.0,5.0,31.0,3.0
19/07/2015,18.0,9.0,27.0,11.0,30.0,4.0,19.1,68.5,27.8,312.9,0.7,19.8,261.5,30.0,13.0,34.0,4.0,22.6,67.8,31.3,324.7,0.3,33.1,220.2,25.0,18.0,28.0,5.0,19.8,72.2,29.6,311.1,0.0,21.6,28.3,28.0,4.0,29.0,5.0
18/07/2015,30.0,4.0,30.0,13.0,34.0,4.0,22.6,67.8,31.3,324.7,0.3,33.1,220.2,25.0,18.0,28.0,5.0,19.8,72.2,29.6,311.1,0.0,21.6,28.3,37.0,10.0,40.0,4.0,18.7,86.5,13.8,244.1,0.1,21.6,238.8,18.0,9.0,28.0,4.0
17/07/2015,34.0,4.0,25.0,18.0,28.0,5.0,19.8,72.2,29.6,311.1,0.0,21.6,28.3,37.0,10.0,40.0,4.0,18.7,86.5,13.8,244.1,0.1,21.6,238.8,22.0,15.0,21.0,8.0,18.3,85.5,15.3,184.5,6.0,24.8,266.5,30.0,4.0,18.0,9.0
16/07/2015,28.0,5.0,37.0,10.0,40.0,4.0,18.7,86.5,13.8,244.1,0.1,21.6,238.8,22.0,15.0,21.0,8.0,18.3,85.5,15.3,184.5,6.0,24.8,266.5,15.0,12.0,28.0,4.0,17.3,88.4,12.1,121.9,0.4,25.9,239.6,34.0,4.0,30.0,4.0
15/07/2015,40.0,4.0,22.0,15.0,21.0,8.0,18.3,85.5,15.3,184.5,6.0,24.8,266.5,15.0,12.0,28.0,4.0,17.3,88.4,12.1,121.9,0.4,25.9,239.6,39.0,11.0,17.0,5.0,17.4,77.6,20.4,149.5,0.7,25.6,237.4,28.0,5.0,34.0,4.0
14/07/2015,21.0,8.0,15.0,12.0,28.0,4.0,17.3,88.4,12.1,121.9,0.4,25.9,239.6,39.0,11.0,17.0,5.0,17.4,77.6,20.4,149.5,0.7,25.6,237.4,56.0,17.0,21.0,4.0,20.2,56.5,28.6,320.5,0.0,24.1,236.4,40.0,4.0,28.0,5.0
13/07/2015,28.0,4.0,39.0,11.0,17.0,5.0,17.4,77.6,20.4,149.5,0.7,25.6,237.4,56.0,17.0,21.0,4.0,20.2,56.5,28.6,320.5,0.0,24.1,236.4,43.0,20.0,55.0,7.0,16.7,60.4,24.4,342.2,0.0,13.0,161.8,21.0,8.0,40.0,4.0
12/07/2015,17.0,5.0,56.0,17.0,21.0,4.0,20.2,56.5,28.6,320.5,0.0,24.1,236.4,43.0,20.0,55.0,7.0,16.7,60.4,24.4,342.2,0.0,13.0,161.8,23.0,16.0,47.0,9.0,14.7,69.8,31.5,295.4,3.5,23.4,309.4,28.0,4.0,21.0,8.0
11/07/2015,21.0,4.0,43.0,20.0,55.0,7.0,16.7,60.4,24.4,342.2,0.0,13.0,161.8,23.0,16.0,47.0,9.0,14.7,69.8,31.5,295.4,3.5,23.4,309.4,19.0,16.0,23.0,4.0,16.7,77.9,23.4,295.4,9.1,37.1,252.3,17.0,5.0,28.0,4.0
10/07/2015,55.0,7.0,23.0,16.0,47.0,9.0,14.7,69.8,31.5,295.4,3.5,23.4,309.4,19.0,16.0,23.0,4.0,16.7,77.9,23.4,295.4,9.1,37.1,252.3,,15.0,22.0,4.0,20.3,65.7,31.3,231.8,0.0,29.9,220.7,21.0,4.0,17.0,5.0
09/07/2015,47.0,9.0,19.0,16.0,23.0,4.0,16.7,77.9,23.4,295.4,9.1,37.1,252.3,,15.0,22.0,4.0,20.3,65.7,31.3,231.8,0.0,29.9,220.7,36.0,33.0,85.0,11.0,24.7,54.7,36.3,348.8,0.0,25.2,122.1,55.0,7.0,21.0,4.0
08/07/2015,23.0,4.0,,15.0,22.0,4.0,20.3,65.7,31.3,231.8,0.0,29.9,220.7,36.0,33.0,85.0,11.0,24.7,54.7,36.3,348.8,0.0,25.2,122.1,36.0,23.0,86.0,8.0,20.4,62.2,29.7,349.0,0.0,18.0,89.3,47.0,9.0,55.0,7.0
07/07/2015,22.0,4.0,36.0,33.0,85.0,11.0,24.7,54.7,36.3,348.8,0.0,25.2,122.1,36.0,23.0,86.0,8.0,20.4,62.2,29.7,349.0,0.0,18.0,89.3,42.0,12.0,49.0,7.0,19.0,70.2,25.9,280.5,0.0,15.1,296.5,23.0,4.0,47.0,9.0
01/07/2015,85.0,11.0,36.0,23.0,86.0,8.0,20.4,62.2,29.7,349.0,0.0,18.0,89.3,42.0,12.0,49.0,7.0,19.0,70.2,25.9,280.5,0.0,15.1,296.5,52.0,16.0,28.0,9.0,17.9,68.1,21.4,179.7,0.0,14.4,192.6,22.0,4.0,23.0,4.0
30/06/2015,86.0,8.0,42.0,12.0,49.0,7.0,19.0,70.2,25.9,280.5,0.0,15.1,296.5,52.0,16.0,28.0,9.0,17.9,68.1,21.4,179.7,0.0,14.4,192.6,35.0,18.0,36.0,7.0,18.6,70.5,31.8,305.2,0.3,25.6,286.8,85.0,11.0,22.0,4.0
29/06/2015,49.0,7.0,52.0,16.0,28.0,9.0,17.9,68.1,21.4,179.7,0.0,14.4,192.6,35.0,18.0,36.0,7.0,18.6,70.5,31.8,305.2,0.3,25.6,286.8,51.0,,29.0,4.0,19.7,65.6,26.4,203.8,0.0,14.4,222.4,86.0,8.0,85.0,11.0
28/06/2015,28.0,9.0,35.0,18.0,36.0,7.0,18.6,70.5,31.8,305.2,0.3,25.6,286.8,51.0,,29.0,4.0,19.7,65.6,26.4,203.8,0.0,14.4,222.4,45.0,13.0,37.0,11.0,18.5,64.5,28.3,313.8,0.0,13.7,254.1,49.0,7.0,86.0,8.0
27/06/2015,36.0,7.0,51.0,,29.0,4.0,19.7,65.6,26.4,203.8,0.0,14.4,222.4,45.0,13.0,37.0,11.0,18.5,64.5,28.3,313.8,0.0,13.7,254.1,40.0,18.0,37.0,11.0,15.9,71.0,31.5,265.1,0.0,21.6,260.2,28.0,9.0,49.0,7.0
26/06/2015,29.0,4.0,45.0,13.0,37.0,11.0,18.5,64.5,28.3,313.8,0.0,13.7,254.1,40.0,18.0,37.0,11.0,15.9,71.0,31.5,265.1,0.0,21.6,260.2,21.0,17.0,35.0,5.0,12.8,81.9,23.0,235.6,0.4,29.9,305.5,36.0,7.0,28.0,9.0
25/06/2015,37.0,11.0,40.0,18.0,37.0,11.0,15.9,71.0,31.5,265.1,0.0,21.6,260.2,21.0,17.0,35.0,5.0,12.8,81.9,23.0,235.6,0.4,29.9,305.5,31.0,14.0,24.0,6.0,13.5,83.1,30.0,179.3,3.0,28.4,254.0,29.0,4.0,36.0,7.0
24/06/2015,37.0,11.0,21.0,17.0,35.0,5.0,12.8,81.9,23.0,235.6,0.4,29.9,305.5,31.0,14.0,24.0,6.0,13.5,83.1,30.0,179.3,3.0,28.4,254.0,50.0,14.0,23.0,7.0,15.3,80.3,19.9,228.4,9.0,28.1,249.4,37.0,11.0,29.0,4.0
23/06/2015,35.0,5.0,31.0,14.0,24.0,6.0,13.5,83.1,30.0,179.3,3.0,28.4,254.0,50.0,14.0,23.0,7.0,15.3,80.3,19.9,228.4,9.0,28.1,249.4,25.0,15.0,21.0,6.0,13.6,74.8,35.8,283.0,0.9,14.4,314.4,37.0,11.0,37.0,11.0
22/06/2015,24.0,6.0,50.0,14.0,23.0,7.0,15.3,80.3,19.9,228.4,9.0,28.1,249.4,25.0,15.0,21.0,6.0,13.6,74.8,35.8,283.0,0.9,14.4,314.4,32.0,9.0,22.0,5.0,13.4,77.8,22.4,301.1,1.8,27.7,301.5,35.0,5.0,37.0,11.0
21/06/2015,23.0,7.0,25.0,15.0,21.0,6.0,13.6,74.8,35.8,283.0,0.9,14.4,314.4,32.0,9.0,22.0,5.0,13.4,77.8,22.4,301.1,1.8,27.7,301.5,34.0,13.0,24.0,4.0,15.2,75.3,21.6,298.6,0.2,27.7,302.4,24.0,6.0,35.0,5.0
20/06/2015,21.0,6.0,32.0,9.0,22.0,5.0,13.4,77.8,22.4,301.1,1.8,27.7,301.5,34.0,13.0,24.0,4.0,15.2,75.3,21.6,298.6,0.2,27.7,302.4,44.0,16.0,26.0,5.0,16.2,69.2,28.0,332.3,1.9,24.5,231.1,23.0,7.0,24.0,6.0
19/06/2015,22.0,5.0,34.0,13.0,24.0,4.0,15.2,75.3,21.6,298.6,0.2,27.7,302.4,44.0,16.0,26.0,5.0,16.2,69.2,28.0,332.3,1.9,24.5,231.1,24.0,10.0,32.0,10.0,12.6,67.7,37.5,282.1,0.0,16.2,32.9,21.0,6.0,23.0,7.0
18/06/2015,24.0,4.0,44.0,16.0,26.0,5.0,16.2,69.2,28.0,332.3,1.9,24.5,231.1,24.0,10.0,32.0,10.0,12.6,67.7,37.5,282.1,0.0,16.2,32.9,21.0,11.0,32.0,4.0,14.6,64.7,35.7,305.3,0.0,23.0,31.4,22.0,5.0,21.0,6.0
17/06/2015,26.0,5.0,24.0,10.0,32.0,10.0,12.6,67.7,37.5,282.1,0.0,16.2,32.9,21.0,11.0,32.0,4.0,14.6,64.7,35.7,305.3,0.0,23.0,31.4,54.0,10.0,31.0,2.0,16.4,77.6,14.0,265.1,0.0,19.1,319.5,24.0,4.0,22.0,5.0
16/06/2015,32.0,10.0,21.0,11.0,32.0,4.0,14.6,64.7,35.7,305.3,0.0,23.0,31.4,54.0,10.0,31.0,2.0,16.4,77.6,14.0,265.1,0.0,19.1,319.5,44.0,22.0,37.0,3.0,18.1,75.3,21.5,272.7,0.3,31.7,237.1,26.0,5.0,24.0,4.0
15/06/2015,32.0,4.0,54.0,10.0,31.0,2.0,16.4,77.6,14.0,265.1,0.0,19.1,319.5,44.0,22.0,37.0,3.0,18.1,75.3,21.5,272.7,0.3,31.7,237.1,48.0,17.0,38.0,5.0,20.9,65.4,36.7,314.0,0.6,20.2,111.1,32.0,10.0,26.0,5.0
14/06/2015,31.0,2.0,44.0,22.0,37.0,3.0,18.1,75.3,21.5,272.7,0.3,31.7,237.1,48.0,17.0,38.0,5.0,20.9,65.4,36.7,314.0,0.6,20.2,111.1,37.0,13.0,61.0,6.0,17.5,61.5,36.9,351.3,0.0,22.3,67.5,32.0,4.0,32.0,10.0
13/06/2015,37.0,3.0,48.0,17.0,38.0,5.0,20.9,65.4,36.7,314.0,0.6,20.2,111.1,37.0,13.0,61.0,6.0,17.5,61.5,36.9,351.3,0.0,22.3,67.5,38.0,12.0,51.0,4.0,15.3,66.9,26.4,354.0,0.0,22.0,44.7,31.0,2.0,32.0,4.0
12/06/2015,38.0,5.0,37.0,13.0,61.0,6.0,17.5,61.5,36.9,351.3,0.0,22.3,67.5,38.0,12.0,51.0,4.0,15.3,66.9,26.4,354.0,0.0,22.0,44.7,29.0,16.0,39.0,3.0,12.3,69.0,29.6,350.3,0.0,24.5,31.7,37.0,3.0,31.0,2.0
11/06/2015,61.0,6.0,38.0,12.0,51.0,4.0,15.3,66.9,26.4,354.0,0.0,22.0,44.7,29.0,16.0,39.0,3.0,12.3,69.0,29.6,350.3,0.0,24.5,31.7,22.0,15.0,29.0,3.0,12.9,68.1,33.3,330.1,0.0,26.3,23.6,38.0,5.0,37.0,3.0
10/06/2015,51.0,4.0,29.0,16.0,39.0,3.0,12.3,69.0,29.6,350.3,0.0,24.5,31.7,22.0,15.0,29.0,3.0,12.9,68.1,33.3,330.1,0.0,26.3,23.6,31.0,14.0,30.0,2.0,14.3,66.2,28.9,353.9,0.0,22.0,323.9,61.0,6.0,38.0,5.0
09/06/2015,39.0,3.0,22.0,15.0,29.0,3.0,12.9,68.1,33.3,330.1,0.0,26.3,23.6,31.0,14.0,30.0,2.0,14.3,66.2,28.9,353.9,0.0,22.0,323.9,35.0,18.0,30.0,4.0,16.0,64.9,30.0,353.0,0.0,21.2,271.7,51.0,4.0,61.0,6.0
08/06/2015,29.0,3.0,31.0,14.0,30.0,2.0,14.3,66.2,28.9,353.9,0.0,22.0,323.9,35.0,18.0,30.0,4.0,16.0,64.9,30.0,353.0,0.0,21.2,271.7,52.0,13.0,34.0,5.0,21.0,70.5,23.9,291.3,6.0,19.8,171.9,39.0,3.0,51.0,4.0
07/06/2015,30.0,2.0,35.0,18.0,30.0,4.0,16.0,64.9,30.0,353.0,0.0,21.2,271.7,52.0,13.0,34.0,5.0,21.0,70.5,23.9,291.3,6.0,19.8,171.9,36.0,23.0,54.0,10.0,15.5,66.4,23.3,333.1,0.0,14.4,99.9,29.0,3.0,39.0,3.0
06/06/2015,30.0,4.0,52.0,13.0,34.0,5.0,21.0,70.5,23.9,291.3,6.0,19.8,171.9,36.0,23.0,54.0,10.0,15.5,66.4,23.3,333.1,0.0,14.4,99.9,36.0,14.0,40.0,10.0,15.0,71.0,22.9,314.8,0.2,31.7,261.2,30.0,2.0,29.0,3.0
05/06/2015,34.0,5.0,36.0,23.0,54.0,10.0,15.5,66.4,23.3,333.1,0.0,14.4,99.9,36.0,14.0,40.0,10.0,15.0,71.0,22.9,314.8,0.2,31.7,261.2,27.0,23.0,27.0,3.0,15.0,75.9,27.3,209.8,1.1,46.4,213.9,30.0,4.0,30.0,2.0
04/06/2015,54.0,10.0,36.0,14.0,40.0,10.0,15.0,71.0,22.9,314.8,0.2,31.7,261.2,27.0,23.0,27.0,3.0,15.0,75.9,27.3,209.8,1.1,46.4,213.9,49.0,15.0,24.0,7.0,12.4,71.4,29.8,219.6,3.9,21.6,234.7,34.0,5.0,30.0,4.0
03/06/2015,40.0,10.0,27.0,23.0,27.0,3.0,15.0,75.9,27.3,209.8,1.1,46.4,213.9,49.0,15.0,24.0,7.0,12.4,71.4,29.8,219.6,3.9,21.6,234.7,,16.0,26.0,7.0,12.9,80.1,26.8,141.4,4.4,38.5,211.5,54.0,10.0,34.0,5.0
02/06/2015,27.0,3.0,49.0,15.0,24.0,7.0,12.4,71.4,29.8,219.6,3.9,21.6,234.7,,16.0,26.0,7.0,12.9,80.1,26.8,141.4,4.4,38.5,211.5,26.0,14.0,20.0,7.0,11.2,71.4,37.0,248.9,2.7,25.9,264.5,40.0,10.0,54.0,10.0
01/06/2015,24.0,7.0,,16.0,26.0,7.0,12.9,80.1,26.8,141.4,4.4,38.5,211.5,26.0,14.0,20.0,7.0,11.2,71.4,37.0,248.9,2.7,25.9,264.5,44.0,8.0,28.0,5.0,11.7,76.5,24.8,212.4,0.5,36.7,223.6,27.0,3.0,40.0,10.0
31/05/2015,26.0,7.0,26.0,14.0,20.0,7.0,11.2,71.4,37.0,248.9,2.7,25.9,264.5,44.0,8.0,28.0,5.0,11.7,76.5,24.8,212.4,0.5,36.7,223.6,39.0,19.0,34.0,11.0,13.3,70.3,34.7,217.2,0.3,29.5,251.6,24.0,7.0,27.0,3.0
30/05/2015,20.0,7.0,44.0,8.0,28.0,5.0,11.7,76.5,24.8,212.4,0.5,36.7,223.6,39.0,19.0,34.0,11.0,13.3,70.3,34.7,217.2,0.3,29.5,251.6,49.0,15.0,31.0,6.0,13.1,67.2,28.8,282.4,0.0,17.6,244.0,26.0,7.0,24.0,7.0
29/05/2015,28.0,5.0,39.0,19.0,34.0,11.0,13.3,70.3,34.7,217.2,0.3,29.5,251.6,49.0,15.0,31.0,6.0,13.1,67.2,28.8,282.4,0.0,17.6,244.0,30.0,16.0,31.0,8.0,11.5,71.7,,321.2,0.0,25.2,330.8,20.0,7.0,26.0,7.0
28/05/2015,34.0,11.0,49.0,15.0,31.0,6.0,13.1,67.2,28.8,282.4,0.0,17.6,244.0,30.0,16.0,31.0,8.0,11.5,71.7,,321.2,0.0,25.2,330.8,40.0,12.0,25.0,4.0,12.9,77.9,,192.8,1.1,23.0,312.5,28.0,5.0,20.0,7.0
27/05/2015,31.0,6.0,30.0,16.0,31.0,8.0,11.5,71.7,,321.2,0.0,25.2,330.8,40.0,12.0,25.0,4.0,12.9,77.9,,192.8,1.1,23.0,312.5,46.0,14.0,27.0,3.0,13.1,66.1,,337.5,0.3,13.0,322.8,34.0,11.0,28.0,5.0
26/05/2015,31.0,8.0,40.0,12.0,25.0,4.0,12.9,77.9,,192.8,1.1,23.0,312.5,46.0,14.0,27.0,3.0,13.1,66.1,,337.5,0.3,13.0,322.8,53.0,18.0,36.0,3.0,13.4,79.2,,200.8,0.8,21.2,351.4,31.0,6.0,34.0,11.0
25/05/2015,25.0,4.0,46.0,14.0,27.0,3.0,13.1,66.1,,337.5,0.3,13.0,322.8,53.0,18.0,36.0,3.0,13.4,79.2,,200.8,0.8,21.2,351.4,58.0,33.0,34.0,6.0,13.9,71.2,,303.8,0.0,15.5,255.2,31.0,8.0,31.0,6.0
24/05/2015,27.0,3.0,53.0,18.0,36.0,3.0,13.4,79.2,,200.8,0.8,21.2,351.4,58.0,33.0,34.0,6.0,13.9,71.2,,303.8,0.0,15.5,255.2,46.0,19.0,30.0,11.0,11.5,73.1,,311.1,0.0,20.9,282.9,25.0,4.0,31.0,8.0
23/05/2015,36.0,3.0,58.0,33.0,34.0,6.0,13.9,71.2,,303.8,0.0,15.5,255.2,46.0,19.0,30.0,11.0,11.5,73.1,,311.1,0.0,20.9,282.9,32.0,15.0,30.0,8.0,9.4,77.5,,247.2,1.2,20.5,261.7,27.0,3.0,25.0,4.0
22/05/2015,34.0,6.0,46.0,19.0,30.0,11.0,11.5,73.1,,311.1,0.0,20.9,282.9,32.0,15.0,30.0,8.0,9.4,77.5,,247.2,1.2,20.5,261.7,27.0,15.0,30.0,5.0,10.1,78.0,,236.9,1.9,35.3,230.7,36.0,3.0,27.0,3.0
21/05/2015,30.0,11.0,32.0,15.0,30.0,8.0,9.4,77.5,,247.2,1.2,20.5,261.7,27.0,15.0,30.0,5.0,10.1,78.0,,236.9,1.9,35.3,230.7,47.0,12.0,24.0,6.0,11.2,80.6,,163.3,3.2,33.5,224.1,34.0,6.0,36.0,3.0
20/05/2015,30.0,8.0,27.0,15.0,30.0,5.0,10.1,78.0,,236.9,1.9,35.3,230.7,47.0,12.0,24.0,6.0,11.2,80.6,,163.3,3.2,33.5,224.1,41.0,15.0,28.0,10.0,11.9,69.3,,285.1,0.0,19.8,272.0,30.0,11.0,34.0,6.0
19/05/2015,30.0,5.0,47.0,12.0,24.0,6.0,11.2,80.6,,163.3,3.2,33.5,224.1,41.0,15.0,28.0,10.0,11.9,69.3,,285.1,0.0,19.8,272.0,51.0,17.0,33.0,5.0,10.1,82.3,,104.1,2.0,25.9,259.2,30.0,8.0,30.0,11.0
18/05/2015,24.0,6.0,41.0,15.0,28.0,10.0,11.9,69.3,,285.1,0.0,19.8,272.0,51.0,17.0,33.0,5.0,10.1,82.3,,104.1,2.0,25.9,259.2,35.0,19.0,31.0,7.0,11.1,72.6,,312.3,0.1,25.2,6.4,30.0,5.0,30.0,8.0
17/05/2015,28.0,10.0,51.0,17.0,33.0,5.0,10.1,82.3,,104.1,2.0,25.9,259.2,35.0,19.0,31.0,7.0,11.1,72.6,,312.3,0.1,25.2,6.4,25.0,17.0,35.0,2.0,11.3,72.7,,266.8,1.1,17.6,66.9,24.0,6.0,30.0,5.0
16/05/2015,33.0,5.0,35.0,19.0,31.0,7.0,11.1,72.6,,312.3,0.1,25.2,6.4,25.0,17.0,35.0,2.0,11.3,72.7,,266.8,1.1,17.6,66.9,40.0,11.0,32.0,1.0,12.9,71.5,,321.6,0.0,21.2,286.7,28.0,10.0,24.0,6.0
15/05/2015,31.0,7.0,25.0,17.0,35.0,2.0,11.3,72.7,,266.8,1.1,17.6,66.9,40.0,11.0,32.0,1.0,12.9,71.5,,321.6,0.0,21.2,286.7,31.0,16.0,29.0,8.0,14.9,73.3,,246.6,0.0,32.8,275.7,33.0,5.0,28.0,10.0
14/05/2015,35.0,2.0,40.0,11.0,32.0,1.0,12.9,71.5,,321.6,0.0,21.2,286.7,31.0,16.0,29.0,8.0,14.9,73.3,,246.6,0.0,32.8,275.7,,16.0,34.0,6.0,16.9,73.4,16.8,216.6,0.0,19.8,195.4,31.0,7.0,33.0,5.0
13/05/2015,32.0,1.0,31.0,16.0,29.0,8.0,14.9,73.3,,246.6,0.0,32.8,275.7,,16.0,34.0,6.0,16.9,73.4,16.8,216.6,0.0,19.8,195.4,32.0,20.0,9.0,22.0,11.6,75.9,22.3,211.3,0.9,33.8,244.8,35.0,2.0,31.0,7.0
12/05/2015,29.0,8.0,,16.0,34.0,6.0,16.9,73.4,16.8,216.6,0.0,19.8,195.4,32.0,20.0,9.0,22.0,11.6,75.9,22.3,211.3,0.9,33.8,244.8,28.0,18.0,29.0,5.0,12.0,70.3,35.0,248.2,5.0,41.4,218.8,32.0,1.0,35.0,2.0
11/05/2015,34.0,6.0,32.0,20.0,9.0,22.0,11.6,75.9,22.3,211.3,0.9,33.8,244.8,28.0,18.0,29.0,5.0,12.0,70.3,35.0,248.2,5.0,41.4,218.8,27.0,18.0,30.0,6.0,15.7,78.8,22.9,248.1,11.7,46.1,207.9,29.0,8.0,32.0,1.0
07/05/2015,9.0,22.0,28.0,18.0,29.0,5.0,12.0,70.3,35.0,248.2,5.0,41.4,218.8,27.0,18.0,30.0,6.0,15.7,78.8,22.9,248.1,11.7,46.1,207.9,28.0,20.0,34.0,4.0,15.1,76.4,29.8,277.2,0.1,25.6,208.7,34.0,6.0,29.0,8.0
06/05/2015,29.0,5.0,27.0,18.0,30.0,6.0,15.7,78.8,22.9,248.1,11.7,46.1,207.9,28.0,20.0,34.0,4.0,15.1,76.4,29.8,277.2,0.1,25.6,208.7,39.0,12.0,29.0,5.0,12.7,83.3,35.0,118.2,0.3,25.2,171.0,9.0,22.0,34.0,6.0
