,pm25,pm10,o3,no2,temp,humidity,visibility,solarradiation,precip,windspeed,winddir
2310,59.0,21.0,52.0,5.0,17.8,74.3,17.8,308.0,0.0,21.6,16.9
2311,68.0,22.0,52.0,4.0,13.9,84.6,11.2,87.2,2.4,14.4,298.9
2312,53.0,22.0,34.0,6.0,16.4,63.8,26.0,240.7,0.0,18.0,118.2
2313,45.0,20.0,52.0,7.0,11.9,74.9,18.4,286.0,0.0,14.4,120.5
2314,42.0,19.0,38.0,6.0,13.1,78.9,20.7,255.3,1.7,23.0,285.3
2315,73.0,14.0,33.0,6.0,18.1,67.7,17.9,302.0,0.0,14.4,299.7
2316,49.0,25.0,46.0,12.0,19.1,58.9,36.7,313.3,0.0,18.0,124.3
2317,49.0,23.0,60.0,11.0,18.0,62.1,37.8,314.8,0.0,14.4,114.7
2318,47.0,16.0,48.0,8.0,17.0,56.4,40.6,313.4,0.0,18.0,100.2
2319,40.0,19.0,47.0,5.0,14.5,60.4,34.3,308.0,0.0,21.6,67.1
2320,24.0,13.0,45.0,5.0,11.3,66.9,35.3,303.4,0.0,21.6,38.0
2321,18.0,12.0,39.0,7.0,11.1,66.2,34.1,306.8,0.0,14.4,310.0
2322,32.0,13.0,35.0,6.0,10.1,69.0,32.3,298.0,0.2,28.8,191.2
2323,18.0,17.0,36.0,9.0,8.3,72.0,24.5,244.8,12.2,32.4,248.1
2324,20.0,10.0,33.0,5.0,9.9,88.9,19.8,170.1,31.4,25.2,198.6
2325,65.0,9.0,27.0,5.0,8.8,94.8,4.2,100.3,13.0,21.6,22.5
2326,36.0,20.0,22.0,8.0,12.4,76.3,27.7,205.5,0.6,21.6,208.3
2327,26.0,14.0,25.0,6.0,10.1,69.2,32.3,189.0,0.0,14.4,132.8
2328,22.0,17.0,33.0,7.0,10.5,70.8,28.4,251.3,8.0,28.8,256.8
2329,18.0,16.0,32.0,5.0,12.1,75.1,29.2,243.9,2.2,28.8,252.7
2330,35.0,13.0,30.0,4.0,12.5,76.5,29.6,83.8,0.1,21.6,229.2
2331,34.0,20.0,25.0,7.0,13.9,66.0,33.0,258.0,0.0,21.6,253.5
2332,64.0,21.0,31.0,6.0,17.5,62.9,27.3,260.4,0.0,21.6,192.9
2333,73.0,25.0,48.0,5.0,15.6,69.6,23.3,259.9,0.0,14.4,31.1
2334,98.0,17.0,40.0,7.0,18.3,67.2,17.2,264.2,0.0,14.4,264.1
2335,69.0,47.0,46.0,22.0,19.6,55.0,28.4,270.5,0.0,21.6,131.7
2336,61.0,46.0,40.0,12.0,15.6,69.5,21.2,268.0,0.0,14.4,145.5
2337,51.0,37.0,44.0,18.0,12.5,72.0,23.1,248.0,0.0,21.6,187.5
2338,39.0,26.0,37.0,13.0,12.3,77.5,23.1,213.1,0.1,18.0,241.3
2339,68.0,17.0,31.0,7.0,12.6,87.7,14.0,186.8,7.7,15.8,168.3
2340,91.0,35.0,29.0,6.0,11.4,77.1,8.9,233.4,0.0,10.8,280.8
2341,76.0,33.0,29.0,10.0,9.9,87.4,6.6,168.8,0.0,14.4,253.5
2342,89.0,37.0,18.0,15.0,11.0,88.5,6.7,140.4,0.2,18.0,60.3
2343,85.0,37.0,16.0,9.0,12.7,87.1,6.4,137.4,1.3,18.0,81.1
2344,76.0,39.0,24.0,9.0,15.2,73.4,15.7,156.5,0.0,14.4,118.0
2345,82.0,46.0,31.0,8.0,12.7,81.6,9.4,132.3,0.0,18.0,12.9
2346,65.0,35.0,22.0,7.0,15.1,73.0,21.3,173.1,0.0,14.4,324.8
2347,37.0,41.0,40.0,14.0,14.0,57.0,38.1,208.2,0.0,21.6,151.4
2348,43.0,13.0,31.0,13.0,7.6,64.2,27.6,232.1,0.0,32.4,132.5
2349,25.0,18.0,29.0,14.0,7.1,77.7,23.2,177.9,2.3,36.0,275.2
2350,20.0,17.0,32.0,6.0,10.4,84.4,28.5,110.2,7.3,43.2,195.9
2351,31.0,10.0,26.0,11.0,12.7,78.9,28.7,146.3,1.0,25.2,194.8
2352,73.0,12.0,22.0,9.0,6.7,83.9,15.1,99.3,0.8,21.6,147.4
2353,75.0,29.0,25.0,9.0,5.4,88.7,11.3,128.1,1.6,11.5,324.6
2354,34.0,25.0,29.0,6.0,7.4,83.7,22.5,159.5,9.6,10.8,165.8
2355,38.0,12.0,28.0,8.0,9.0,72.9,28.7,170.4,2.1,28.8,131.9
2356,44.0,13.0,31.0,9.0,6.3,78.1,23.2,129.2,0.2,14.4,229.1
2357,49.0,18.0,30.0,10.0,6.1,93.4,7.8,50.7,12.7,21.6,259.3
2358,60.0,19.0,19.0,13.0,5.3,87.7,9.5,98.3,1.7,25.2,146.9
2359,52.0,24.0,22.0,11.0,4.7,89.1,10.1,173.5,1.5,18.0,300.7
2360,82.0,19.0,23.0,15.0,5.3,79.0,9.1,186.7,0.0,18.0,343.7
2361,57.0,30.0,26.0,9.0,7.0,76.3,17.4,184.0,0.0,14.4,119.1
2362,59.0,23.0,27.0,7.0,6.3,80.4,17.4,137.8,0.0,25.2,201.5
2363,54.0,25.0,26.0,10.0,6.3,87.9,10.7,37.1,3.4,21.6,274.8
2364,39.0,24.0,26.0,9.0,3.4,79.8,19.2,155.5,0.0,14.4,279.8
2365,33.0,24.0,32.0,12.0,3.6,67.8,27.2,195.1,0.0,25.2,0.8
2366,36.0,15.0,32.0,6.0,-0.1,43.4,41.8,193.3,0.0,25.2,56.8
2367,27.0,14.0,31.0,5.0,-1.0,47.9,41.8,120.6,0.0,39.6,81.3
2368,36.0,16.0,30.0,3.0,-1.2,62.0,39.4,79.2,0.0,43.2,74.2
2369,67.0,13.0,28.0,3.0,4.3,89.3,10.3,45.2,0.9,28.8,83.6
2370,57.0,23.0,15.0,8.0,7.2,69.4,21.3,75.0,0.5,28.8,108.8
2371,41.0,19.0,17.0,11.0,5.9,80.7,21.0,151.6,0.0,21.6,130.7
2372,16.0,15.0,25.0,12.0,5.9,93.4,16.5,23.2,7.7,21.6,290.0
2373,23.0,8.0,22.0,8.0,10.4,84.8,28.8,133.4,0.8,18.0,175.8
2374,42.0,11.0,22.0,10.0,10.3,92.2,13.5,58.9,1.1,21.6,157.8
2375,41.0,15.0,15.0,11.0,11.2,89.6,15.0,77.0,5.2,25.2,175.8
2376,40.0,16.0,17.0,10.0,6.4,81.5,20.6,120.0,2.0,21.6,203.4
2377,31.0,21.0,22.0,11.0,4.9,85.3,19.6,64.5,5.2,28.8,216.1
2378,72.0,16.0,23.0,11.0,5.7,88.0,12.5,78.7,3.2,14.4,172.6
2379,59.0,32.0,18.0,18.0,5.8,81.0,22.5,79.4,0.0,14.4,152.3
2380,43.0,28.0,12.0,22.0,6.5,83.0,22.3,80.8,0.0,25.2,186.9
2381,114.0,17.0,25.0,12.0,4.5,77.4,9.3,83.4,1.9,21.6,126.2
2382,152.0,46.0,20.0,12.0,-1.7,63.0,9.5,108.2,1.0,21.6,94.1
2383,103.0,59.0,20.0,10.0,-3.9,51.6,19.5,110.3,4.6,39.6,82.5
2384,68.0,42.0,25.0,9.0,-4.9,51.5,29.8,106.0,0.0,43.2,82.5
2385,75.0,30.0,25.0,6.0,-6.4,71.9,21.1,120.8,0.0,32.4,78.1
2386,34.0,25.0,22.0,8.0,-3.3,69.6,41.3,111.8,0.0,18.0,54.3
2387,41.0,12.0,26.0,7.0,-3.3,68.3,38.8,94.0,0.0,28.8,50.5
2388,37.0,11.0,26.0,5.0,-1.9,54.4,42.9,134.5,0.0,28.8,73.8
2389,56.0,11.0,28.0,3.0,-0.4,56.2,34.8,126.4,0.0,28.8,78.2
2390,74.0,15.0,24.0,4.0,-0.4,73.8,20.6,125.3,0.0,32.4,69.3
2391,76.0,27.0,23.0,8.0,0.3,70.6,20.8,126.7,0.0,21.6,56.1
2392,126.0,24.0,24.0,9.0,0.4,78.2,8.2,117.1,0.0,18.0,34.4
2393,109.0,48.0,22.0,12.0,0.7,83.1,7.5,82.5,0.0,10.8,52.5
2394,101.0,45.0,12.0,19.0,1.3,84.7,8.8,62.2,0.0,10.8,152.1
2395,103.0,45.0,7.0,19.0,0.5,87.4,8.3,98.5,0.0,14.4,159.1
2396,71.0,44.0,12.0,19.0,1.1,83.1,15.5,72.7,0.0,10.8,112.1
2397,34.0,34.0,16.0,22.0,3.7,78.3,23.8,107.2,0.0,18.0,251.7
2398,36.0,26.0,21.0,21.0,4.3,86.5,15.3,42.9,3.3,25.2,184.1
2399,42.0,17.0,20.0,15.0,1.7,66.1,38.3,110.4,0.0,28.8,150.5
2400,25.0,20.0,19.0,13.0,2.1,72.1,34.5,106.3,0.0,28.8,166.9
2401,22.0,16.0,23.0,13.0,3.3,74.7,32.9,76.5,0.0,21.6,257.9
2402,13.0,17.0,24.0,10.0,4.5,81.4,27.0,67.6,5.3,32.4,230.6
2403,51.0,13.0,26.0,6.0,2.8,85.4,16.9,71.1,0.0,28.8,203.2
2404,68.0,22.0,21.0,11.0,0.6,78.6,13.0,36.6,0.1,25.2,174.0
2405,83.0,28.0,15.0,15.0,0.9,80.2,12.8,85.0,0.0,14.4,184.6
2406,58.0,38.0,9.0,23.0,-2.3,75.3,25.1,93.0,0.0,14.4,22.6
2407,55.0,26.0,19.0,16.0,-1.9,77.7,22.5,54.4,0.0,18.0,53.6
2408,49.0,21.0,17.0,12.0,1.4,81.2,17.1,85.1,0.0,21.6,60.3
2409,17.0,17.0,16.0,7.0,1.6,76.0,37.0,63.4,0.0,28.8,31.7
2410,21.0,10.0,20.0,3.0,2.1,92.2,22.3,24.5,1.7,18.0,245.1
2411,11.0,16.0,15.0,14.0,4.8,86.7,26.0,43.4,5.9,21.6,301.3
2412,14.0,10.0,21.0,8.0,3.5,85.5,25.1,37.8,3.7,18.0,232.2
2413,20.0,14.0,21.0,12.0,6.6,86.2,25.1,9.3,3.6,28.8,231.0
2414,27.0,16.0,24.0,11.0,4.8,86.7,21.7,55.7,0.0,14.4,231.2
2415,18.0,20.0,17.0,18.0,9.3,83.9,25.0,29.0,5.1,28.8,247.4
2416,28.0,13.0,23.0,6.0,9.5,90.8,16.1,29.0,0.3,28.8,238.9
2417,54.0,10.0,19.0,7.0,5.8,83.4,15.8,44.2,0.8,32.4,210.5
2418,61.0,19.0,18.0,10.0,5.5,95.0,4.8,42.0,0.0,10.8,206.4
2419,26.0,30.0,5.0,21.0,7.9,87.8,25.9,17.5,0.8,21.6,210.4
2420,16.0,16.0,27.0,14.0,12.0,84.7,31.6,40.1,4.4,39.6,215.0
2421,30.0,6.0,22.0,6.0,7.8,88.1,17.8,29.4,1.0,28.8,210.6
2422,26.0,16.0,16.0,14.0,6.0,89.6,13.2,41.6,2.3,21.6,244.8
2423,30.0,19.0,20.0,12.0,3.1,85.9,27.1,41.9,1.2,18.0,222.1
2424,36.0,14.0,22.0,11.0,2.3,93.3,14.3,14.9,0.9,14.4,200.0
2425,14.0,16.0,19.0,13.0,3.8,85.7,30.2,37.9,6.9,18.0,242.7
2426,18.0,14.0,22.0,14.0,5.0,83.7,21.3,32.6,8.9,50.4,249.1
2427,16.0,15.0,26.0,10.0,4.4,74.8,24.4,27.0,5.5,28.8,271.8
2428,12.0,17.0,26.0,7.0,5.6,78.3,28.6,31.3,5.7,32.4,255.1
2429,48.0,13.0,25.0,8.0,4.8,89.6,10.3,19.4,13.8,32.4,194.1
2430,66.0,21.0,17.0,10.0,3.1,82.3,11.7,48.2,0.0,18.0,107.8
2431,81.0,25.0,8.0,8.0,4.4,91.1,7.7,42.1,0.0,14.4,113.7
2432,63.0,36.0,5.0,14.0,5.1,94.8,7.3,29.9,0.0,10.8,25.0
2433,54.0,21.0,2.0,11.0,5.9,98.0,3.1,21.3,0.0,10.8,24.8
2434,42.0,22.0,3.0,14.0,6.9,94.0,12.5,19.6,2.6,14.4,163.1
2435,57.0,18.0,4.0,16.0,2.7,88.6,14.2,21.8,0.0,25.2,110.4
2436,34.0,22.0,9.0,12.0,1.0,76.8,37.5,37.6,0.0,28.8,78.3
2437,25.0,11.0,16.0,8.0,1.4,78.6,41.5,51.2,0.0,25.2,50.8
2438,42.0,10.0,16.0,4.0,4.9,89.6,24.6,11.0,0.0,18.0,5.7
2439,,14.0,17.0,12.0,6.6,86.3,27.3,24.2,2.3,28.8,226.0
2440,20.0,,,,23.2,65.0,31.0,352.4,0.0,14.4,107.0
2441,31.0,13.0,13.0,12.0,20.5,72.4,25.3,348.5,0.0,10.8,56.1
2442,28.0,18.0,30.0,4.0,18.6,72.7,32.2,287.9,0.0,14.4,291.5
2443,19.0,15.0,26.0,5.0,16.6,70.0,29.2,281.7,0.0,18.0,288.5
2444,31.0,20.0,26.0,4.0,19.6,65.4,33.7,269.2,0.0,25.2,233.1
2445,12.0,19.0,44.0,9.0,17.0,66.8,30.0,345.9,0.0,10.8,106.6
2446,18.0,10.0,36.0,7.0,17.0,67.9,33.8,289.1,0.0,14.4,298.5
2447,17.0,15.0,28.0,6.0,16.3,68.9,27.0,310.1,0.0,21.6,253.0
2448,23.0,19.0,25.0,5.0,20.0,67.8,32.7,296.2,0.0,21.6,224.0
2449,22.0,14.0,40.0,6.0,17.7,69.8,25.5,296.1,0.0,18.0,212.6
2450,18.0,21.0,39.0,4.0,16.6,78.2,25.6,257.0,21.8,21.6,230.3
2451,14.0,16.0,26.0,8.0,16.8,70.5,27.9,222.2,0.3,21.6,212.3
2452,15.0,16.0,28.0,6.0,13.9,73.1,22.5,285.4,8.2,28.8,239.5
2453,9.0,18.0,25.0,4.0,14.7,71.9,32.9,220.6,8.2,43.2,196.2
2454,19.0,12.0,25.0,4.0,16.2,62.7,36.7,279.9,0.0,25.2,196.2
2455,19.0,14.0,33.0,6.0,16.2,67.8,30.6,308.8,0.0,18.0,274.5
2456,42.0,13.0,29.0,3.0,18.5,75.9,27.8,229.1,2.0,18.0,286.8
2457,32.0,16.0,42.0,6.0,19.4,62.4,36.0,322.9,0.0,14.4,46.7
2458,12.0,17.0,59.0,9.0,16.8,60.7,34.4,341.7,0.0,10.8,16.8
2459,15.0,14.0,38.0,5.0,18.0,68.6,31.5,269.1,0.0,18.0,303.7
2460,55.0,11.0,29.0,6.0,18.9,76.7,17.4,286.2,0.3,21.6,247.5
2461,34.0,21.0,32.0,7.0,21.7,70.7,23.6,250.4,0.0,21.6,43.0
2462,15.0,13.0,52.0,6.0,20.6,64.7,35.5,294.1,0.0,14.4,252.7
2463,24.0,10.0,35.0,6.0,23.0,55.5,38.4,330.8,0.0,21.6,142.6
2464,11.0,17.0,50.0,5.0,20.0,63.1,38.6,340.9,0.0,21.6,93.6
2465,22.0,7.0,36.0,4.0,17.1,74.8,26.8,319.3,0.0,14.4,10.0
2466,31.0,11.0,30.0,3.0,15.7,76.1,26.1,290.3,0.0,18.0,314.0
2467,37.0,15.0,28.0,8.0,16.5,69.3,28.5,292.4,0.0,18.0,297.9
2468,28.0,22.0,29.0,10.0,17.4,64.2,33.0,303.3,0.0,14.4,120.6
2469,36.0,14.0,46.0,7.0,14.1,69.8,27.3,310.7,0.0,14.4,171.1
2470,29.0,13.0,36.0,8.0,12.9,75.8,26.0,257.2,1.2,18.0,210.1
2471,22.0,15.0,30.0,6.0,14.2,78.4,29.9,109.4,0.1,28.8,206.6
2472,36.0,14.0,28.0,5.0,17.1,78.5,25.7,121.8,0.3,14.4,313.9
2473,49.0,29.0,31.0,7.0,21.9,65.5,29.4,226.9,0.0,18.0,136.7
2474,33.0,21.0,54.0,13.0,20.5,63.2,37.2,216.5,0.0,14.4,207.8
2475,23.0,18.0,35.0,10.0,13.8,72.8,26.0,260.2,0.0,18.0,203.0
2476,38.0,15.0,31.0,10.0,13.6,77.8,20.2,264.2,2.2,21.6,212.3
2477,38.0,18.0,33.0,7.0,14.5,87.1,15.3,247.3,10.1,18.0,212.1
2478,24.0,16.0,24.0,8.0,15.8,82.0,24.7,225.7,14.0,18.0,189.1
2479,39.0,15.0,28.0,7.0,14.6,60.4,28.6,253.4,0.0,18.0,112.5
2480,20.0,16.0,34.0,9.0,8.6,72.0,23.2,323.6,0.0,14.4,4.6
2481,23.0,12.0,29.0,7.0,8.3,69.7,31.2,318.5,0.0,14.4,348.8
2482,19.0,17.0,31.0,4.0,10.2,72.5,27.2,159.1,0.0,28.8,351.7
2483,53.0,16.0,33.0,4.0,12.1,79.3,16.9,133.8,0.1,18.7,335.4
2484,48.0,17.0,30.0,4.0,12.3,74.9,16.1,287.5,0.0,25.2,65.4
2485,24.0,15.0,32.0,4.0,9.2,79.9,33.4,149.4,0.0,28.8,51.3
2486,28.0,10.0,28.0,5.0,10.7,80.1,27.0,147.7,2.3,25.2,46.8
2487,39.0,10.0,25.0,6.0,10.5,84.5,14.8,171.3,4.1,18.0,58.5
2488,50.0,10.0,23.0,6.0,10.2,87.9,12.9,93.6,2.1,14.4,38.7
2489,25.0,18.0,24.0,9.0,12.3,65.1,38.5,117.5,0.9,25.2,138.0
2490,30.0,13.0,32.0,6.0,11.3,53.6,38.2,269.5,0.0,32.4,117.9
2491,22.0,12.0,40.0,6.0,7.6,71.4,30.3,284.5,0.0,10.8,335.8
2492,23.0,11.0,32.0,7.0,8.1,75.4,30.7,213.5,1.9,18.0,285.2
2493,16.0,10.0,30.0,6.0,5.6,72.9,26.4,207.1,0.2,21.6,293.3
2494,14.0,13.0,32.0,7.0,5.2,76.9,28.2,181.5,0.3,25.2,311.8
2495,9.0,11.0,29.0,8.0,6.4,74.5,34.8,181.4,2.6,21.6,282.7
2496,28.0,8.0,30.0,5.0,9.0,73.6,30.0,195.6,2.3,21.6,243.9
2497,17.0,12.0,23.0,10.0,6.8,74.6,35.5,250.9,0.2,18.0,305.4
2498,22.0,9.0,30.0,4.0,8.4,72.0,24.9,240.7,1.3,21.6,327.0
2499,58.0,12.0,32.0,3.0,11.2,71.3,20.3,151.7,0.0,25.2,265.6
2500,53.0,22.0,23.0,11.0,5.7,65.7,21.6,264.3,0.0,14.4,251.7
2501,31.0,17.0,29.0,15.0,4.4,62.1,40.2,273.0,0.0,18.0,36.6
2502,17.0,10.0,33.0,6.0,6.2,68.5,38.1,165.3,0.0,25.2,9.9
2503,10.0,9.0,32.0,6.0,6.7,76.2,28.3,218.3,11.3,25.2,355.4
2504,14.0,8.0,35.0,2.0,8.3,74.5,29.1,191.0,1.4,24.8,294.4
2505,26.0,15.0,32.0,3.0,10.0,72.7,26.9,172.2,2.1,27.4,275.4
2506,36.0,13.0,32.0,5.0,9.5,72.3,27.4,156.4,0.0,18.0,244.2
2507,22.0,19.0,29.0,12.0,9.7,73.6,24.1,218.0,0.0,20.9,285.4
2508,47.0,17.0,31.0,6.0,9.9,80.4,17.1,116.4,0.8,27.4,252.1
2509,25.0,18.0,24.0,10.0,9.2,71.4,30.4,205.4,0.0,18.0,270.5
2510,38.0,16.0,30.0,9.0,10.7,68.5,26.2,208.8,0.0,20.5,310.2
2511,91.0,20.0,31.0,7.0,10.8,73.1,7.5,247.5,0.0,14.4,167.6
2512,36.0,32.0,33.0,15.0,10.3,75.3,26.7,236.3,0.0,7.2,329.6
2513,40.0,10.0,30.0,6.0,10.1,75.2,24.2,191.7,0.0,14.4,295.1
2514,28.0,23.0,28.0,12.0,8.4,72.1,19.2,226.3,0.0,18.0,328.6
2515,45.0,25.0,31.0,4.0,9.3,77.4,17.1,187.8,0.0,21.6,326.3
2516,54.0,22.0,31.0,6.0,9.4,77.7,13.8,226.2,0.0,14.4,338.3
2517,36.0,22.0,29.0,16.0,8.8,86.7,12.4,206.5,0.0,10.8,87.9
2518,48.0,12.0,30.0,6.0,10.5,82.6,13.5,207.8,0.0,18.0,283.9
2519,57.0,17.0,31.0,8.0,11.0,87.6,10.7,76.2,0.0,14.4,208.2
2520,36.0,24.0,24.0,11.0,15.1,68.3,33.6,139.2,1.0,25.2,189.5
2521,41.0,20.0,27.0,12.0,15.6,66.0,29.5,196.0,0.0,21.6,199.0
2522,34.0,19.0,24.0,14.0,12.4,78.5,22.5,84.0,0.0,25.2,237.5
2523,66.0,20.0,26.0,8.0,10.4,68.7,19.3,205.9,0.1,18.0,233.0
2524,55.0,32.0,35.0,23.0,9.5,67.9,21.9,216.3,0.0,18.0,125.5
2525,38.0,19.0,25.0,14.0,8.0,78.1,21.3,166.9,0.0,18.0,54.0
2526,37.0,11.0,25.0,3.0,8.5,56.6,32.5,154.0,0.0,29.5,46.7
2527,59.0,10.0,31.0,5.0,8.5,69.6,21.8,189.6,0.0,25.2,61.7
2528,51.0,17.0,29.0,6.0,8.0,71.0,23.2,196.0,0.0,25.2,70.8
2529,52.0,17.0,25.0,10.0,6.3,69.4,29.6,182.5,0.0,25.2,142.3
2530,,18.0,26.0,14.0,8.1,70.5,27.8,111.7,3.0,25.2,251.2
2531,,13.0,30.0,9.0,10.5,90.6,10.7,96.4,5.8,32.4,229.9
2532,,16.0,23.0,7.0,11.3,87.2,12.9,98.7,0.2,28.8,240.8
2533,,18.0,25.0,5.0,9.6,92.5,11.2,40.7,10.7,28.8,263.9
2534,,13.0,24.0,7.0,8.5,70.1,22.5,122.8,1.4,25.2,265.3
2535,,15.0,27.0,7.0,8.9,78.2,13.2,176.6,0.0,18.0,210.9
2536,,38.0,26.0,24.0,9.6,74.6,14.7,153.7,0.0,14.4,303.9
2537,,26.0,26.0,16.0,8.5,85.3,11.8,153.9,0.0,21.6,233.8
2538,61.0,29.0,15.0,18.0,6.3,84.1,16.6,143.4,0.0,18.0,324.7
2539,42.0,23.0,18.0,17.0,8.4,64.9,34.5,137.4,0.0,18.0,124.0
2540,61.0,16.0,22.0,13.0,7.4,73.4,24.9,83.8,0.0,10.8,139.1
2541,33.0,26.0,16.0,17.0,6.5,76.6,20.5,131.7,0.0,10.8,188.1
2542,21.0,21.0,25.0,16.0,7.5,87.1,14.0,83.4,0.1,28.8,282.0
2543,35.0,14.0,29.0,13.0,6.2,93.7,9.1,27.7,11.9,21.6,203.5
2544,42.0,16.0,16.0,14.0,6.8,87.6,14.5,110.2,0.1,14.4,286.8
2545,23.0,18.0,22.0,10.0,5.9,88.1,19.7,94.7,2.7,16.6,281.8
2546,16.0,12.0,27.0,11.0,7.1,83.7,23.3,80.2,4.3,32.4,192.4
2547,32.0,12.0,29.0,6.0,9.3,82.0,32.2,79.8,5.2,18.0,174.6
2548,38.0,12.0,23.0,11.0,5.8,79.1,22.0,47.7,1.1,18.0,153.7
2549,27.0,24.0,17.0,17.0,6.7,78.9,17.6,96.8,8.7,39.6,253.7
2550,30.0,16.0,28.0,9.0,6.2,84.5,21.8,94.0,2.6,21.6,227.9
2551,17.0,10.0,25.0,9.0,4.9,81.0,36.6,51.5,3.7,36.0,222.1
2552,11.0,8.0,31.0,7.0,9.2,79.5,34.6,64.8,13.5,35.6,199.2
2553,39.0,7.0,28.0,6.0,8.3,86.6,16.4,51.9,2.0,26.6,211.4
2554,45.0,15.0,22.0,6.0,5.3,79.5,22.5,61.8,0.1,25.2,208.8
2555,17.0,15.0,24.0,12.0,4.9,77.6,25.1,90.4,1.8,32.4,294.2
2556,16.0,17.0,31.0,10.0,8.5,86.0,11.8,51.8,13.8,46.8,243.4
2557,21.0,9.0,28.0,6.0,9.7,91.4,11.8,26.4,16.0,32.4,246.0
2558,19.0,12.0,22.0,8.0,9.7,81.1,23.3,107.9,0.3,25.2,263.0
2559,44.0,14.0,24.0,9.0,8.9,95.4,5.6,34.4,5.2,21.6,235.6
2560,79.0,16.0,11.0,13.0,6.0,89.0,7.9,45.7,0.6,18.0,236.2
2561,73.0,30.0,15.0,12.0,5.8,89.7,5.4,85.8,0.0,14.4,201.7
2562,38.0,26.0,12.0,16.0,7.1,91.1,10.0,49.6,1.1,14.4,279.3
2563,57.0,20.0,15.0,13.0,7.1,91.1,9.8,77.8,0.0,18.0,233.6
2564,92.0,22.0,17.0,14.0,7.1,73.1,12.9,100.0,0.0,14.4,167.3
2565,109.0,49.0,7.0,26.0,3.7,68.1,11.5,103.4,0.0,25.2,111.9
2566,137.0,54.0,19.0,20.0,2.1,77.7,7.2,99.4,0.0,28.8,86.2
2567,148.0,53.0,17.0,10.0,0.7,87.9,4.5,70.9,3.3,21.6,78.5
2568,161.0,56.0,15.0,7.0,-0.5,90.2,3.0,47.6,1.8,18.0,55.1
2569,147.0,72.0,7.0,12.0,-2.3,85.1,4.8,37.6,0.2,18.0,58.9
2570,119.0,56.0,8.0,12.0,-1.4,84.1,5.4,68.1,0.0,18.0,64.0
2571,102.0,45.0,11.0,10.0,0.4,92.9,3.3,39.4,0.4,18.0,58.3
2572,77.0,39.0,7.0,10.0,2.7,92.8,4.3,21.4,2.3,18.0,91.0
2573,66.0,26.0,3.0,13.0,4.0,92.1,6.0,59.5,0.0,10.8,52.1
2574,62.0,19.0,12.0,14.0,4.9,92.4,5.8,50.5,1.5,10.8,42.0
2575,30.0,18.0,18.0,12.0,5.9,89.8,19.3,30.8,6.0,18.0,136.2
2576,32.0,11.0,17.0,12.0,8.9,83.9,23.9,45.5,1.0,14.4,162.7
2577,51.0,15.0,14.0,16.0,8.3,87.7,11.8,48.7,0.3,21.6,153.3
2578,67.0,17.0,7.0,13.0,3.2,86.6,11.0,31.1,1.0,21.6,141.8
2579,49.0,20.0,7.0,16.0,3.9,84.9,14.1,58.8,0.0,14.4,60.7
2580,29.0,16.0,20.0,9.0,5.0,94.2,9.3,10.6,7.2,21.6,218.6
2581,57.0,8.0,20.0,9.0,4.6,90.9,12.9,51.3,3.1,21.6,193.0
2582,68.0,18.0,15.0,11.0,4.9,71.9,19.9,28.8,0.0,19.4,164.7
2583,90.0,30.0,8.0,21.0,0.1,77.1,11.9,50.2,0.0,18.0,142.0
2584,96.0,36.0,5.0,25.0,-2.7,82.4,10.1,72.3,0.0,18.0,123.4
2585,131.0,38.0,8.0,22.0,-0.7,87.4,4.5,66.5,0.0,14.4,131.3
2586,84.0,53.0,8.0,19.0,1.0,99.8,0.7,37.8,0.3,10.8,159.8
2587,144.0,29.0,3.0,22.0,1.5,90.2,4.1,41.7,0.0,10.8,196.3
2588,126.0,53.0,6.0,21.0,-2.2,88.1,6.3,62.3,0.0,7.2,172.2
2589,78.0,46.0,4.0,25.0,0.2,86.8,12.6,65.2,0.0,14.4,82.8
2590,83.0,26.0,10.0,16.0,-0.5,71.4,23.4,58.9,0.0,10.8,57.3
2591,113.0,29.0,6.0,25.0,-2.1,86.9,7.2,64.1,0.0,8.6,55.0
2592,115.0,44.0,2.0,24.0,-3.8,95.2,2.2,60.6,0.0,9.7,104.1
2593,89.0,43.0,7.0,18.0,-3.4,90.7,4.4,56.4,0.0,10.8,108.6
2594,62.0,31.0,13.0,14.0,-1.1,95.5,6.8,53.2,0.0,10.8,53.5
2595,41.0,15.0,11.0,17.0,0.8,91.1,19.2,29.2,0.2,10.8,271.1
2596,27.0,17.0,16.0,20.0,2.2,84.8,22.2,23.5,4.4,21.6,301.6
2597,24.0,13.0,29.0,7.0,2.8,84.0,21.3,39.3,13.7,28.8,296.2
2598,34.0,13.0,27.0,8.0,5.8,77.9,16.0,23.1,10.5,21.6,236.3
2599,44.0,20.0,24.0,10.0,7.2,80.9,12.8,32.8,1.1,32.4,257.3
2600,36.0,20.0,28.0,12.0,5.3,94.5,11.8,17.6,6.2,25.2,212.6
2601,70.0,16.0,12.0,19.0,4.7,97.7,3.7,9.9,1.5,21.6,185.3
2602,,27.0,1.0,17.0,4.2,98.2,7.9,31.0,0.0,7.2,312.9
2603,,17.0,,,-0.4,94.9,3.6,3.2,1.3,21.6,201.7
2604,,25.0,,,-3.3,79.4,23.3,40.1,0.5,14.4,159.8
2605,30.0,28.0,,,0.8,80.0,33.1,43.5,0.0,14.4,26.7
2606,31.0,14.0,25.0,4.0,6.1,76.4,16.8,34.7,1.5,25.2,310.6
